TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId
17828,,The Legend of Zelda: Twilight Princess,,"Link, a young man raised as a wrangler in a small, rural village, is ordered by the mayor to attend the Hyrule Summit. He sets off, oblivious to the dark fate that has descended upon the kingdom. When he enters the Twilight Realm that has covered Hyrule, he transforms into a wolf and is captured. A mysterious figure named Midna helps him break free, and with the aid of her magic, they set off to free the land from the shadows. Link must explore the vast land of Hyrule and uncover the mystery behind its plunge into darkness. 
 
For Nintendo's long-awaited Legend of Zelda: Twilight Princess, the designers have split the game into two versions -- one for GameCube, and one specially designed to make use of the Wii utilizing the powers of the Wii controller for all-new ways of exploring Hyrule.",,1036
518222,,Crash Bandicoot 4: It's About Time,,"The devious villains Neo Cortex and Dr. N. Tropy have finally escaped their interdimensional prison, leaving an evil scientist sized hole in the universe. Now they’ve got their eyes set on not only simply conquering this dimension, but ALL dimensions, and it’s up to Crash and Coco to save the day. N. Sanity Beach is where Crash’s adventure first started, and where it begins in Crash 4. But there have definitely been changes since players first saw N. Sanity Beach all those years ago, and throughout Crash 4 you’ll notice changes to gameplay and even the art style.",,135254
510056,,Epic Seven,,"With Epic Seven's outstanding illustrations, it's the first domestic RPG to feature full frame animation for all of its characters and cutscenes. It's a turn-based RPG that has good pace, visuals that rival an action game, and unique strategies to challenge players during battles.",,112191
14805,,Metal Gear Solid,,"A third-person story-heavy stealth action title which follows Solid Snake, a special operations soldier, who infiltrates a nuclear weapons facility by the name of Shadow Moses Island to neutralize a renegade special forces unit named FOXHOUND. Throughout his journey, he uncovers various lies and military conspiracies, and his ideas of trust, violence and control are challenged.",,375
497385,fr,Dragon Ball FighterZ,,DRAGON BALL FighterZ contient les ingrédients qui ont fait de DRAGON BALL une série célèbre et adulée : des combats spectaculaires à souhait avec des combattants surpuissants.,steam,36911
417528,fr,Albion Online,,"Albion Online est un MMORPG fantaisie sandbox, avec économie gérée par les joueurs, système de combat sans classe et batailles PvP intenses. Explorez un vaste monde ouvert rempli de dangers et d’opportunités. Amassez une fortune, forgez des alliances et laissez votre empreinte sur le monde d’Albion.",steam,19698
506415,fr,Sekiro: Shadows Die Twice,,"Game of the Year - The Game Awards 2019 Best Action Game of 2019 - IGN Carve your own clever path to vengeance in the award winning adventure from developer FromSoftware, creators of Bloodborne and the Dark Souls series. Take Revenge. Restore Your Honor. Kill Ingeniously.",steam,76882
21465,,osu!,,"osu! is a freeware rhythm game originally for Microsoft Windows. It is written in C# on the .NET Framework. The game has also been ported to Mac OS X, iOS, and Android.",,3012
458353,fr,Darkest Dungeon,,"Darkest Dungeon est un JdR rogue-like au tour par tour, gothique et sans pitié, sur le stress psychologique de partir à l'aventure. Recrute, entraîne et mène une équipe d'anti-héros au travers de forêts déformées, de tanières oubliées, de cryptes en ruines et au-delà.",steam,8965
511229,fr,Pogostuck: Rage With Your Friends,,Gravissez une montagne surréaliste sur un bâton de pogo et faites-vous des amis en chemin.,steam,113049
490147,fr,Hollow Knight,,"Choisissez votre destin dans Hollow Knight ! Une aventure épique et pleine d’action, qui vous plongera dans un vaste royaume en ruine peuplé d’insectes et de héros. Dans un monde en 2D classique, dessiné à la main.",steam,14593
16676,fr,Team Fortress 2,,"Neuf classes distinctes vont vous fournir des possibilités tactiques et des personnalités diverses. Mises à jour permanentes avec de nouveaux modes, équipements et surtout... des chapeaux.",steam,891
488559,fr,Five Nights at Freddy's 2,,"Welcome back to the new and improved Freddy Fazbear's Pizza! As always, Fazbear Entertainment is not responsible for death or dismemberment.",steam,9195
518011,,HITMAN 3,,"Agent 47 returns as a ruthless professional for the most important contracts of his entire career in HITMAN 3, the dramatic conclusion to the World of Assassination trilogy.",,134595
29433,,Dark Souls,,"An action RPG and spiritual sequel to Demon's Souls (2009) in which the player embodies the Chosen Undead, who is tasked with fulfilling an ancient prophecy by ringing the Bells of Awakening in the dark fantasy setting of Lordran, an open world with intricate areas full of beasts, former humans gone hollow, and magical abominations whom the player must overcome in challenging and unforgiving combat.",,2155
494184,,Mobile Legends: Bang Bang,,Mobile Legends: Bang Bang is a multiplayer online battle arena mobile game developed and published by Shanghai Moonton Technology. The game has become popular in Southeast Asia and will be a medal event at the 2019 Southeast Asian Games.,,79392
66366,fr,War Thunder,,"War Thunder est un jeu de combat MMO gratuit dédié aux véhicules militaires de la Seconde Guerre mondiale et la Guerre de Corée. Combattez dans les airs, sur terre ou sur mer avec des joueurs de toutes nations et dans un jeu en développement constant.",steam,2165
15013,fr,Prey,,"Dans Prey, vous vous réveillez au cours de l'année 2032, à bord de Talos I, une station spatiale en orbite autour de la lune. Vous êtes le sujet clef d'une expérience censée altérer l'humanité à jamais, mais la situation s'est transformée en cauchemar.",steam,19531
495064,,Splatoon 2,,"Splatoon 2 is a multiplayer third-person shooter in which players control characters known as Inklings and use colored ink to attack opponents and clear goals. Inklings can alternate between humanoid form, during which they can fire ink with their weapons, and squid form, which allows them to swim through ink of their own color in order to move quickly and replenish ink supplies.",,26761
1094964325,fr,Rocketbirds 2 Evolution,,"The original Coq of War returns in a glorious explosion of finger-licking fun; with enhanced controls, new upgrade systems, a full single player campaign in “Part 1: The Cockup” with full VO and OST - and a 1- 4 player campaign in “Part 2: The Rescue” with procedurally generated maps.",steam,32645
506413,,Forza Horizon 4,,"Dynamic seasons change everything at the world’s greatest automotive festival. Go it alone or team up with others to explore beautiful and historic Britain in a shared open world. Collect, modify and drive over 450 cars. Race, stunt, create and explore – choose your own path to become a Horizon Superstar.",,82090
494508,fr,Yu-Gi-Oh! Duel Links,,"Affrontez des Duellistes du monde entier avec &quot;Yu-Gi-Oh! Duel Links&quot; ! Accédez à un monde à la croisée des dimensions qui relie tous les Duellistes. Trouvez toujours un Terrain de Duel dans le Monde de Duel, où que vous vous trouviez !",steam,27093
497497,,Brawl Stars,,Brawl Stars is a light weight MOBA where players are thrown into 3v3 real-time battles with other players across four different game modes.,,55945
519329,,NHL 21,,"Gameplay in NHL 21 has gotten smarter, faster and a whole lot flashier. With innovative moves and massive improvements on both sides of the puck, players have more options than ever before to take control of the game and impose their playstyle on opponents. Recognize Revolutionary with Gameplay in NHL 21. A brand new Be A Pro experience gives you the chance to live the life of an NHL player, on and off the ice. Impress the front office, go early on draft day, and chase greatness as you earn your spot on the first line, compete for the Stanley Cup, and become the league’s next best. Recognize Future with Be A Pro in NHL 21. World of Chel makes it easier than ever to jump in, and play solo or connect with friends on your way to wins and rewards. This year, we’re introducing Ranked Seasons — where you’ll compete across each of the four modes to earn rewards and play in the new EASHL Club Finals.",,138538
491115,fr,Paladins,,"Rejoignez plus de 25 millions de joueurs sur Paladins, le jeu de tir free-to-play en équipe ancré dans un univers de fantasy. En tant que champion du Royaume, vous maniez les armes aussi bien que la magie, et vous personnalisez vos compétences pour adopter le style de jeu qui vous convient.",steam,11544
