TwitchCategoryId,Language,Name,Synopsis,Summary,Source,IGDBId
32742,de,Kerbal Space Program,,"Übernimm in Kerbal Space Program die Leitung eines Weltraumprogramms eines Alien-Volkes, das als Kerbals bekannt ist. Nutze eine breite Palette an Teilen, um voll funktionsfähige Raumfahrzeuge zu bauen, die nach den Regeln realistischer Aerodynamik und Orbitalphysik durch das Weltall gleiten – oder eben nicht.",steam,3102
91423,de,Dark Souls II,,Das von FROM SOFTWARE entwickelte DARK SOULS™ II ist der mit Hochspannung erwartete Nachfolger des Überraschungshits Dark Souls™ aus dem Jahr 2011. Das einzigartige Retro-Action-RPG mit unglaublichen Herausforderungen und mitreißenden Erfolgserlebnissen fesselte damals unzählige Spieler weltweit.,steam,2368
512887,,The Seven Deadly Sins: Grand Cross,,The Seven Deadly Sins: Grand Cross - A cinematic anime game beyond your imagination!,,131768
71375,,Star Citizen,,"Star Citizen is an upcoming space trading and combat simulator video game for Microsoft Windows. Star Citizen will consist of two main components: first person space combat and trading in a massively multiplayer persistent universe and customizable private servers (known as Star Citizen), and a branching single-player and drop-in co-operative multiplayer campaign (known as Squadron 42). The game will feature Oculus Rift support.",,1595
271304,de,7 Days to Die,,"7 Days to Die is an open-world game that is a unique combination of first person shooter, survival horror, tower defense, and role-playing games. Play the definitive zombie survival sandbox RPG that came first. Navezgane awaits!",steam,5574
75467,de,Euro Truck Simulator 2,,"Travel across Europe as king of the road, a trucker who delivers important cargo across impressive distances! With dozens of cities to explore, your endurance, skill and speed will all be pushed to their limits.",steam,3070
514194,,Rogue Company,,"Rogue Company is a team-based multiplayer shooter packed with action, tactics, and attitude. With an arsenal of playable mercenaries, guns, abilities, and game modes, there is always something to master 
Rogue Company is a top-secret syndicate of elite mercenaries who carry out paid contracts to combat the world’s biggest wrongs. Rogue Company is an outlaw solution to a broken system. To most of the world, the elusive organization is a rumor at best. However, to those in the know, Rogue Company operatives are indispensable to solving the world’s deadliest and most challenging missions. As a Rogue Company mercenary, players will group up, grab their weapon of choice, and dive into iconic locations to compete online in various PVP game modes. 
Rogue Company will feature crossplay on all major platforms. Team up with friends, regardless of platform, and climb the ranks of Rogue Company.",,122235
20596,de,Dofus,,"Tauche ein in die Welt der Zwölf und freu dich auf fantastische Abenteuer in DOFUS, einem originalen MMORPG-Universum, wo Humor und actiongeladene, taktische Schlachten miteinander verschmelzen.",steam,18337
7193,,Microsoft Flight Simulator,,"Microsoft Flight Simulator is the next generation of one of the most beloved simulation franchises. From light planes to wide-body jets, fly highly detailed and stunning aircraft in an incredibly realistic world. Create your flight plan and fly anywhere on the planet. Enjoy flying day or night and face realistic, challenging weather conditions. 
 
The game uses Turn 10 Studios (a division of Xbox Game Studios) Ftech engine mixed with Microsoft Azura cloud system to render the data.",,119295
417528,de,Albion Online,,"Albion Online ist ein Fantasy Sandbox MMORPG mit einer spielerbetriebenen Wirtschaft, klassenlosem Kampfsystem und intensiven PvP-Kämpfen. Entdecke eine riesige offene Welt voller Möglichkeiten und Gefahren. Werde reich, schmiede Allianzen und erkunde die Welt von Albion.",steam,19698
514858,,League of Legends: Wild Rift,,"Welcome to the Wild Rift! Featuring the same skill-based 5v5 PVP gameplay you expect from League of Legends on PC, Wild Rift was built from the ground up for new platforms. Lock your choice from a huge cast of League champions, team up with friends, and outplay the opposition.",,124700
494552,,The Last of Us Part II,,"Set 5 years after the events of The Last of Us, we see the return of Joel and Ellie. Driven by hatred, Ellie sets out for Seattle to serve justice. However, she begins to wonder what justice really means.",,26192
499634,,Crypto,,"A downloadable NES Game for Windows, MacOS, Linux, and Android",,76760
32959,,Heroes of the Storm,,"Heroes of the Storm is a multiplayer online battle arena video game by Blizzard Entertainment. The game brings together characters (known in the game as heroes) from multiple Blizzard universes, such as Warcraft and StarCraft and puts them against each other in an arena in a 5 versus 5 battle. Heroes of the Storm features multiple game modes, such as co-op (PCs vs. NPCs) and versus (PCs vs. PCs).",,7313
497467,de,Monster Hunter: World,,"Willkommen in einer neuen Welt! In Monster Hunter: World, dem neusten Teil der Serie, erlebst du die ultimative Jagderfahrung – und musst alles geben, um in einer vor Überraschungen und Aufregung nur so wimmelnden Welt zu bestehen!",steam,36926
29936,,Anime Land,,,,91914
115977,de,The Witcher 3: Wild Hunt,,"In den Nördlichen Königreichen tobt der Krieg. Du übernimmst den wichtigsten Auftrag deines Lebens: die Suche nach dem Kind der Prophezeiung, einer lebendigen Waffe, die den Weltenlauf ändern wird.",steam,1942
737,,Guilty Gear XX Accent Core,,"Λ Core also underwent the first major aesthetic change for the series since the original release of Guilty Gear XX. In addition to a new opening movie and a redesigned menu, all voices, including that of the announcer, have been re-recorded (or replaced with previously unused samples), sometimes by different actors. The playable characters artwork was also redone, and two new music tracks, Launch Out and Keep The Flag Flying, were added. Since this revision has been made to balance the game, two characters deemed illegal by tournament standards, Justice and Kliff, were removed from the game's playable roster.",,9145
491115,de,Paladins,,"Spiele noch heute mit mehr als 25 Millionen anderen Spielern Paladins, den team-basierten Fantasy-Shooter. Schwinge Waffen, wirke Zauber, entwickle deinen ganz eigenen Spielstil und werde zu einem legendären Champion von Paladins.",steam,11544
491080,de,The Binding of Isaac: Afterbirth,,"The Binding of Isaac: Rebirth is a randomly generated action RPG shooter with heavy Rogue-like elements. Following Isaac on his journey players will find bizarre treasures that change Isaac’s form giving him super human abilities and enabling him to fight off droves of mysterious creatures, discover secrets and fight his way to safety.",steam,7789
517406,,Madden NFL 21,,"Rise to fame in Madden NFL 21. A new generation is leaving its mark on the NFL. Will you rise to the occasion? Change the game, and take control of your own legacy.",,132707
513949,,Little Nightmares II,,"Little Nightmares II is a suspense-adventure game in which you play as Mono, a young boy trapped in a world that has been distorted by the humming transmission of a distant tower. With Six, the girl in a yellow raincoat, as his guide, Mono sets out to discover the dark secrets of The Signal Tower and save Six from her terrible fate; but their journey will not be straightforward as Mono and Six will face a gallery of new threats from the terrible residents of this world. 
 
Will you dare to face this collection of new, little nightmares?",,121760
2083,,RuneScape,,"Set in the medieval fantasy world of Gielinor, RuneScape is a free browser MMO game where millions of players from around the globe become heroes with the freedom to explore and experience a realm full of magic, mystery and adventure.",,5611
9522,,Silent Hill 3,,"Silent Hill 3 is the third installment in the Silent Hill survival horror series and a direct sequel to the first game, although this is kept secret from the player for plot twist purposes. Like the previous entries, Silent Hill 3 is a survival horror combining action-based combat and puzzle-solving, but is somewhat more combat-oriented than the preceding installments. The main character is able to side-step and block some attacks, but in general shares with the other protagonists of the series their relative ineptitude in combat.",,482
510197,de,Mr. Prepper,,"Mr. Prepper bereitet sich vor. Du weißt, dass etwas nicht stimmt, das Risiko eines Atomkrieges liegt in der Luft und du musst vorbereitet sein.",steam,81680
31336,de,Metin2,,"Werde Teil des legendären Oriental Action MMOs - jetzt auch auf Steam! Beweise dich in epischen PvE-Schlachten gegen Drachen und finstere Dämonenfürsten, führe gnadenlose PvP-Duelle und werde ein Meister der Kampfkunst!",steam,3119
490655,,Pokémon GO,,"Travel between the real world and the virtual world of Pokémon with Pokémon GO for iPhone and Android devices! With Pokémon GO, you'll discover Pokémon in a whole new world — your own! Join Trainers across the globe who are discovering Pokémon as they explore the world around them. 
 
UNCOVER THE WORLD OF POKÉMON: Explore and discover Pokémon wherever you are! 
CATCH more Pokémon to complete your Pokédex! 
JOURNEY alongside your Buddy Pokémon to help make your Pokémon stronger and earn rewards! 
COMPETE in epic Gym battles 
TEAM UP with other Trainers to catch powerful Pokémon during Raid Battles! 
 
It’s time to get moving — your real-life adventures await! Let’s GO!",,12515
